"Url delle immagini prodotto","Nome Prodotto",Descrizione,Colore,"url img texture"
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",NE,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-NE.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",GG,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-GG.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNP_NE,/export/sites/default/galleries/colori/RIPIANI_FENIX/FNP-FNP_NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNI3452,/export/sites/default/galleries/colori/FNI3452.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNI3455,/export/sites/default/galleries/colori/FNI3455.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MBA,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MBA.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MED,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MED.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MGC,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MGC.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MVG,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MVG.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MRL,/export/sites/default/galleries/colori/MARMO/MARMO-MRL.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MFP,/export/sites/default/galleries/colori/MARMO/MARMO-MFP.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_69X69/Blume_blt_69x69_03_zoom.jpg; ","
                BLUME BLT_69X69
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT_69X69X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano quadrato 690x690 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MBR,/export/sites/default/galleries/colori/MARMO/MARMO-MBR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/INOX-TRANSENNE/5171/Inox_5171_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/INOX-TRANSENNE/5171/Inox_5171_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/INOX-TRANSENNE/5171/Inox_5171_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/INOX-TRANSENNE/5171/Inox_5171_04_zoom.jpg; ","
                INOX 5171
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Transenne_5171.png""><br>                        Le transenne segnapercorso Inox sono semplici e flessibili. Le colonne portanti sono realizzate in acciaio inox e sostengono, attraverso i capicorda, una corda di colore rosso. Inox è versatile ed efficace per tutte quelle situazioni in cui è necessario regolamentare i flussi di persone o per garantire la privacy.",AC,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-AC.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",GA,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-GA.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",BE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BOXIE-BE.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",BL,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BOXIE-BL.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",VE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BOXIE-VE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",RA,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BOXIE-RA.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",NEF,/export/sites/default/galleries/colori/FINITUREPERINTERNO/VERNICIATO-NEF.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",BI300,/export/sites/default/galleries/colori/FINITUREPERINTERNO/VERNICIATO-BI300.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",BL200,/export/sites/default/galleries/colori/FINITUREPERINTERNO/VERNICIATO-BL200.jpg
